id;address;schooltype;title;content;type;2017;2018;2019;2020;2021;2022;finance;costs;comments;lat;lng;icon;color
453;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Sanierung Flure und Treppenhäuser;Sanierung;;;;x;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
454;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Bauunterhalt < 10.000 Euro;Sanierung;;;;;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
455;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Ggf. Erweiterung auf Grundlage SEP (u. a. §132c SchulG);SEP;;;;;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
456;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Versammlungsstätte/Mensa/Aula      Überprüfung/Ertüchtigung;Verkehrssicherheit;;x;x;x;x;x;;790000;;51.325570;6.557354;fa-graduation-cap;blue
458;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Einbau von T30/RS-Türen;Brandschutz; ;;x;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
459;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Digitalisierung;Digitalisierung; ;;x;;; ;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
460;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Erweiterung HAZ (Rest aus 2017);Brandschutz;;x;;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
461;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Erneuerung Unterverteilung Hausmeisterloge;Brandschutz;x;x;;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
462;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Erneuerung Unterverteilung Nebenräume;Brandschutz;x;x;;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
463;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung naturwisschenschafltiche Räume;Sanierung;x;x;;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
464;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Erneuerung Rohrleitungen;Sanierung;x;;x;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
465;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Sanitäranlagen;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
466;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Bodenbelag Flure;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
467;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Klassenräume;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
468;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Kanalsanierung;Sanierung;;;x;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
469;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Turnhalle: Sanierung Parkett inkl. Linierung;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
470;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Turnhalle, Sanierung Sanitäranlagen;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
471;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Gymnastikraum,Nebengebäude, Anpassung;Nutzung;;x;;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
472;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Fluchttreppenturm 1. OG, Nebengebäude;Brandschutz;;;;x;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
473;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Schottung Treppenhaus, Nebengebäude;Brandschutz;;;;x;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
474;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Gebäudehülle, Nebengebäude;Gebäudehülle;;;;x;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
475;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;NG Erneuerung Trinkwasser- u. Abwassserrohre;Verkehrssicherheit;;; ;x;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
476;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
477;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Versammlungsstätte  Überprüfung/Ertüchtigung;Verkehrssicherheit;;;;;;;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
479;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Bauteil B, Erneuerung BS-Türen zum Treppenhaus;Brandschutz; ;x;;;;;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
480;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Digitalisierung (im Neubau enthalten);Digitalisierung; ;;;;;  ;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
481;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Austausch Abhangdecken, Bauteile B, C (Rest aus 2017);Sanierung;x;x;;;;;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
482;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;konsumtiver Anteil;Neubau/SEP;x;;;;;;KInvFöG-Mittel;17955000;;51.331475;6.605328;fa-graduation-cap;blue
483;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Errichtung, Hochbau;Neubau/SEP;x;;;;;;Gute Schule 2020-Mittel;17955000;;51.331475;6.605328;fa-graduation-cap;blue
484;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Errichtung, Einrichtung;Neubau/SEP;x;;;;;;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
485;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Werkstattgebäude u. Lagerhaus;Neubau/SEP;x;;;;;;KInvFöG-Mittel;17955000;;51.331475;6.605328;fa-graduation-cap;blue
486;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Turnhalle, Bauteil A Austausch Deckenplatten  inkl. Beleuchtung (Rest/ 2017);Sanierung;x;;;;;;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
487;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Turnhalle, barrierefreies WC;Sanierung;;;;x; ; ;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
488;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
489;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Turnhalle/ Versammlungsstätte, Überprüfung/Ertüchtigung;Verkehrssicherheit;;;;;;;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
491;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Erneuerung Gasleitung;Verkehrssicherheit;; ; ; ; ;x;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
492;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Komplettierung HAZ auf Altbau  + Turnhalle;Brandschutz;;x;; ; ;;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
493;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Digitalisierung;Digitalisierung; ; ; ;x; ; ;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
494;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Sanierung Klassenräume;Sanierung;;;;;;x;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
495;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Umnutzung ehemaliges Schüler-WC;Nutzung;;;;;;x;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
496;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Sanierung Flure;Sanierung;;;;;;x;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
497;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Errichtung barrierefreies WC;Sanierung;; ;x; ; ; ;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
498;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Sanierung Außenhülle (Beginn in 2017);Energetische Sanierung;x;;;;;;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
499;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Ersatz Pavillon (im Rahmen des Neubaus);Neubau/SEP;;;;;;x;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
500;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Komplettsanierung (Beginn in 2017);Sanierung;x;;;;;;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
501;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Erweiterung Alarmierung auf Turnhalle;Brandschutz;x; ; ; ; ; ;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
502;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Erneuerung Übergabe SWK,  Eigenanteil (Rest aus 2017);Energetische Sanierung;;x; ; ; ; ;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
503;Lübecker Weg 56;Gesamtschule ;Gesamtschule Uerdingen;Energetische Sanierung Außenhülle, KInvFöG;Energetische Sanierung;x;x; ; ; ; ;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
504;Lübecker Weg 56;Gesamtschule ;Gesamtschule Uerdingen;konsumtive Anteile (2018:Lehrerzimmer,2020:Klassenzimmer);Nutzung;x;;;;; ;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
505;Lübecker Weg 56;Gesamtschule ;Gesamtschule Uerdingen;Digitalisierung;Digitalisierung; ; ;;;;x;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
506;Uerdinger Str. 783;Gesamtschule ;Gesamtschule Uerdingen;Erweiterung, Hochbau;Neubau/SEP;x;;;;; ;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
507;Uerdinger Str. 783;Gesamtschule ;Gesamtschule Uerdingen;Gestaltung Außenfläche  (Neubau- mit ausgeschrieben ???);Außenanlagen;x;;; ;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
508;Uerdinger Str. 783;Gesamtschule ;Gesamtschule Uerdingen;Erweiterung, Einrichtung;Neubau/SEP;x;;;;; ;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
509;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Montage Sekuranten;Verkehrssicherheit;;;x;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
510;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Feststellanlagen;Brandschutz;;x;;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
511;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Erneuerung Eingangsbereich;Sanierung;;;;x;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
512;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Digitalisierung;Digitalisierung; ;;x;;; ;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
513;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Fassade Treppenhaus;Gebäudehülle;;;x;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
514;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Austausch Flurdecken u. Abschottung Wände oberhalb der Decken;Brandschutz;;;x;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
515;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Einbau BS-Tür zur Verwaltung;Brandschutz;;;;;;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
516;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Herrichtung Verwaltungspavillons;Sanierung;;;;;;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
517;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Sonnenschutz Klassentrakt;Verkehrssicherheit;;;;x;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
518;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Sanierung Sanitäranlagen;Sanierung;;;;;;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
519;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Erneuerung HAZ;Brandschutz;;;;;;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
520;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Einbau Lehrküche;Neubau/SEP;;;;;;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
521;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Errichtung Aula (Neubau);Neubau/SEP;x;;;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
522;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Fassade;Gebäudehülle;;;x;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
523;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Sanierung Sanitäranlagen;Sanierung;;;;;;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
524;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Erneuerung Fenster in Umkleide;Gebäudehülle;;;;x;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
525;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Schallschutzdecke;Verkehrssicherheit;;;x;;;;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
526;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Bauunterhalt < 10.000 Euro (beide Standorte);Sanierung;;x;x;x;x;x;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
528;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Digitalisierung;Digitalisierung; ;x;;;;;Gute Schule 2020-Mittel;655000;;51.336055;6.643849;fa-graduation-cap;blue
529;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Erneuerung abgehängte Decken Flure;Sanierung;;;;x;;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
530;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Sanierung Klassenräume;Sanierung;;;;x;;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
531;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Erneuerung der Türen in der Aula;Sanierung;;;x;;;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
532;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Erneuerung Raffstoreanlage Südseite;Sanierung;;;;;x;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
533;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Gymnastikhalle, Dachsanierung;Gebäudehülle; ;;;;x;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
534;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Sanierung Sanitäranlagen;Sanierung;;;x;;;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
535;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Turnhalle, Prallschutz anbringen;Sanierung;;;;;x;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
536;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Turnhalle, Sanierung Sanitäranlagen;Sanierung;;;x;;;;;655000;;51.336055;6.643849;fa-graduation-cap;blue
537;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Turnhalle, Notausgang Umkleidebereich;Brandschutz;;;x;;; ;;655000;;51.336055;6.643849;fa-graduation-cap;blue
538;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;655000;;51.336055;6.643849;fa-graduation-cap;blue
540;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Dachsanierung;Gebäudehülle; ;;;;x;;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
541;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Erneuerung HAZ;Brandschutz;;x;;;;;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
542;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Digitalisierung;Digitalisierung; ;;x;;;;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
543;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Sanierung Klassenräume;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
544;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Sanierung Bodenbelag Flure;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
545;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Anstrich Treppenhäuser;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
546;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Sanierung Sanitäranlagen;Sanierung;;;;;;x;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
547;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Herstellung 2. Fluchtweg zur St.Antonstr.;Brandschutz;;;x;;;;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
548;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Erweiterung Cafeteria;Nutzung;;;x;;;;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
549;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Prüfung Ausbau G 9;SEP;;;;;;;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
550;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Bauunterhalt < 10.000 Euro  (altes Arndt);Sanierung;;x;x;x;x;x;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
551;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Turnhalle, Sanierung Sanitäranlagen;Sanierung;;;;;;x;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
552;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Turnhalle/ Versammlungsstätte,   Überprüfung/Ertüchtigung;Verkehrssicherheit;;;;;;;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
553;Hubertusstr. 120/Turnhalle;Gymnasium;Arndt-Gymnasium;Turnhalle, Austausch Beleuchtung LED (Förderprojekt);Energetische Sanierung;x;;;;;;;2355000;;51.333404;6.555390;fa-graduation-cap;blue
554;Steinstr. 82/Turnhalle;Gymnasium;Arndt-Gymnasium;Turnhalle, Sanierung Sanitäranlagen ;Sanierung;;;;;;x;;2355000;;51.331265;6.555226;fa-graduation-cap;blue
555;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Rauchmeldertausch (Rest aus 2017);Brandschutz;x;x;;;;;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
556;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Erweiterung Alarmierung;Brandschutz;x;x;;;;;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
557;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Digitalisierung;Digitalisierung; ;;x;;;;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
558;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Eingangstüranlage;Sanierung;;;x;;;;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
559;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Sanierung Klassenräume;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
560;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Dachsanierung ;Gebäudehülle;;;;;;x;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
561;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Sanierung Sanitäranlagen;Sanierung;;;;;;x;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
562;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Sanierung Treppenhäuser;Sanierung;;;x;;;;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
563;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Sanierung naturwisschenschafltiche Räume;Sanierung;;;;;;x;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
564;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Erneuerung Bänke Schulhof;Außenanlagen;;;;x;;;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
565;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Turnhalle, Sanierung Sportboden, Fenster, Sanitär (Beginn in 2017);Sanierung;x;;;;;;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
566;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Bauunterhalt < 10.000 Euro  (altes Fichte);Sanierung;;x;x;x;x;x;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
567;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Versammlungsstätte/Aula  Überprüfung/Ertüchtigung;Verkehrssicherheit;;;;;;;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
568;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Prüfung Ausbau G 9;SEP;;;;;;;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
570;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Energetische Sanierung des Anbaus;Gebäudehülle; ;;x;;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
571;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Fassadenarbeiten/Gesimse Fortführung;Gebäudehülle; ;;x;;;;;;;;;fa-graduation-cap;blue
572;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Digitalisierung;Digitalisierung; ;;;;x; ;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
573;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Erneuerung Hauptverteilung (Rest aus 2015);Brandschutz; ;x;;;;;;;;;;fa-graduation-cap;blue
574;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Einbau RWA Treppenhäuser Altbau;Brandschutz;;;;x;;;;;;;;fa-graduation-cap;blue
575;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Sanitäranlagen;Sanierung;;;x;;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
576;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung naturwisschenschafltiche Räume;Sanierung;;x;;;;;;;;;;fa-graduation-cap;blue
577;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Einbau RS-Türen Flure Altbau;Brandschutz;;;;x;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
578;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Beleuchtung Altbau;Energetische Sanierung;;;;x;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
579;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Einbau BS-Türen zu Klassenräumen Altbau an Treppenhäusern;Brandschutz;;;;x;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
580;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;T30-Abtrennung Neubau/Altbau;Brandschutz;;;;x;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
581;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Fensteraustausch Turmzimmer, Treppenhaus, Eingangsbereich;Gebäudehülle;;;;;;x;;;;;;fa-graduation-cap;blue
582;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Klassenräume;Sanierung;;;x;;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
583;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Treppenhäuser und Flure;Sanierung;;;x;;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
584;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Aktualisierung BS-Konzept (Rest aus 2017);Brandschutz;x;x;;;;;;;;;;fa-graduation-cap;blue
585;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Turnhalle: Sanierung Sanitäranlagen;Sanierung;;;x;;;;KInvFöG-Mittel;;;;;fa-graduation-cap;blue
586;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Erneuerung Pausensignalanlage;Brandschutz;;x;;;;;;;;;;fa-graduation-cap;blue
587;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Schulhofsanierung;Außenanlagen;; ;;x;; ;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
588;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;;;;;fa-graduation-cap;blue
589;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Versammlungsstätte/Aula  Überprüfung/Ertüchtigung;Verkehrssicherheit;;;;;;;;;;;;fa-graduation-cap;blue
590;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Prüfung Ausbau G 9;SEP;;;;;;;;;;;;fa-graduation-cap;blue
591;;;Am Moltkeplatz;Gesamtbedarf bis 2022;2150000;;;;;;;;;;;;fa-graduation-cap;blue
592;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Deckensanierung Pädag. Zentrum, Flure (Rest aus 2017);Sanierung;x;;;;;;;;;;;fa-graduation-cap;blue
593;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Sanierung Klassenräume;Sanierung;;;;;x;;;;;;;fa-graduation-cap;blue
594;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Erneuerung Unterverteilungen Neubau;Verkehrssicherheit;x;x;;;;;;;;;;fa-graduation-cap;blue
595;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Sanierung Treppenhäuser und Flure;Sanierung;;;;;x;;;;;;;fa-graduation-cap;blue
596;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Digitalisierung;Digitalisierung; ;;x;;; ;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
597;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Umsetzung BS-Konzept und Nutzungsänderung;Brandschutz;x;;;x;;;;;;;;fa-graduation-cap;blue
598;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Erneuerung  Zaunanlage;Außenanlagen;;;x;;;;;;;;;fa-graduation-cap;blue
599;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Sanierung naturwisschenschafltiche Räume;Sanierung;;x;x;x;;;;;;;;fa-graduation-cap;blue
600;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Sanierung Sanitäranlagen;Sanierung;;;;;;x;;;;;;fa-graduation-cap;blue
601;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Dachsanierung Neubau ;Gebäudehülle;;;;;;;;;;;;fa-graduation-cap;blue
